from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
6456,5262,0,240,,
6456,5494,0,240,,
6456,5667,0,240,,
6456,5768,0,240,,
6456,5769,0,240,,
6456,5793,0,240,,
6456,5891,0,240,,
6456,6467,0,240,,
6456,8057,0,240,,
6456,8060,0,240,,
6458,10914,0,240,,
6458,5148,0,240,,
6458,5252,0,240,,
6458,5890,0,240,,
6458,7639,0,240,,
6458,8055,0,240,,
6458,8062,0,240,,
6459,11074,0,240,,
6459,5456,0,240,,
6459,5516,0,240,,
6459,6459,0,240,,
646,12168,0,240,,
646,12625,2,300,,
646,12626,2,300,,
646,1907,0,240,,
646,301,2,300,,
646,646,0,240,,
646,744,2,300,,
6464,5585,0,240,,
6464,5601,0,240,,
6466,6175,0,240,,
6466,6194,0,240,,
6466,6466,0,240,,
6467,10880,0,240,,
6467,11764,2,300,,
6467,11882,0,240,,
6467,5045,0,240,,
6467,5122,0,240,,
6467,5262,0,240,,
6467,5494,0,240,,
6467,5667,0,240,,
6467,5768,2,300,,
6467,5769,0,240,,
6467,5793,0,240,,
6467,5891,0,240,,
6467,8057,0,240,,
6467,8060,0,240,,
6469,5776,2,300,,
6470,6006,0,240,,
6470,6068,0,240,,
6470,6470,0,240,,
6470,6479,2,300,,
6472,5336,2,480,,
6472,6472,0,240,,
6475,10199,2,360,,
6475,6475,0,240,,
6475,7102,0,240,,
6478,5285,0,240,,
6478,5410,0,240,,
6478,6113,0,240,,
6479,6006,0,240,,
6479,6068,0,240,,
6480,5762,0,240,,
6480,5776,2,300,,
6483,6483,0,240,,
6483,6578,2,360,,
6489,6820,0,240,,
650,12891,0,240,,
650,797,0,240,,
6504,6548,2,300,,
6508,12579,2,300,,
6508,6508,0,240,,
6508,6545,2,300,,
6508,6888,2,300,,
6510,10522,2,300,,
6512,6512,0,240,,
6532,6949,2,300,,
6532,7001,0,240,,
6534,12312,2,300,,
6534,6534,0,240,,
6535,2098,2,300,,
6535,6682,2,360,,
6541,6512,2,300,,
6545,6888,2,300,,
655,1316,0,240,,
655,1347,0,240,,
6563,6820,0,240,,
6563,6858,2,300,,
6566,11208,0,240,,
6566,6486,0,240,,
6566,6802,0,240,,
6572,9634,0,240,,
6578,6482,0,240,,
6578,6578,0,240,,
6587,6808,0,240,,
6587,6908,2,300,,
659,1079,0,240,,
659,1130,0,240,,
659,12667,2,300,,
659,709,0,240,,
6590,9564,0,240,,
6590,9580,0,240,,
6603,6634,2,300,,
6603,6684,2,300,,
6605,6608,2,360,,
6610,6610,0,240,,
6610,6753,2,360,,
663,11009,0,240,,
663,11015,0,240,,
6630,11293,2,360,,
6630,11388,2,360,,
6630,11471,2,360,,
6630,6630,0,240,,
6646,9564,0,240,,
6646,9580,0,240,,
6648,6808,0,240,,
6648,6908,0,240,,
665,1198,0,240,,
665,666,0,240,,
666,1198,0,240,,
666,665,0,240,,
666,666,0,240,,
666,704,0,240,,
6661,11932,0,240,,
6661,6781,0,240,,
6675,9570,0,240,,
6675,9574,0,240,,
668,11623,0,240,,
668,669,0,240,,
6682,10426,2,300,,
6682,2098,2,420,,
6682,6682,0,240,,
6682,8380,2,360,,
669,11623,0,240,,
669,668,0,240,,
669,701,0,240,,
6691,9570,0,240,,
6691,9574,0,240,,
6700,6667,2,360,,
6700,6739,2,300,,
6703,8326,0,240,,
6704,6768,2,420,,
6704,6781,2,480,,
6706,8282,2,300,,
6725,6921,0,240,,
6725,6942,0,240,,
6727,5216,0,240,,
6727,6727,0,240,,
6727,6736,0,240,,
6727,7468,0,240,,
6727,7469,2,120,,
6727,7591,2,120,,
6727,7635,0,240,,
6728,5218,0,240,,
6730,12205,2,360,,
6730,12546,2,300,,
6733,6731,2,360,,
6733,6733,0,240,,
6734,12205,2,300,,
6734,12546,2,300,,
6734,6730,2,360,,
6734,6734,0,240,,
6736,5216,2,120,,
6736,6727,0,240,,
6736,7468,0,240,,
6736,7469,2,120,,
6736,7591,2,120,,
6736,7635,0,240,,
6738,5218,0,240,,
6738,6738,0,240,,
6741,6921,0,240,,
6741,6942,0,240,,
675,675,0,240,,
6753,11243,0,240,,
6753,11247,2,300,,
6753,11707,0,240,,
6753,12716,0,240,,
6753,6753,0,240,,
6765,6915,0,240,,
6766,6766,0,240,,
6766,6783,0,240,,
6777,6777,0,240,,
6778,6778,0,240,,
678,678,4,0,13867562,13864444
678,955,2,300,,
6781,11932,0,240,,
6781,6661,0,240,,
6781,6781,0,240,,
6781,8283,2,480,,
6781,8483,2,480,,
6805,9560,0,240,,
6808,6587,0,240,,
6808,6648,0,240,,
6820,6489,0,240,,
6820,6563,0,240,,
6823,9562,0,240,,
6823,9582,0,240,,
6838,6884,2,300,,
6838,6892,2,300,,
6840,10519,2,300,,
6840,6608,2,420,,
6840,6841,2,300,,
6858,6489,0,240,,
6858,6563,0,240,,
6868,6868,0,240,,
6884,6838,0,240,,
6884,6843,2,300,,
6888,6545,2,300,,
689,690,0,240,,
689,728,0,240,,
6892,6843,2,300,,
690,689,0,240,,
690,898,0,240,,
6902,9567,0,240,,
6902,9577,0,240,,
6908,6587,0,240,,
6908,6648,0,240,,
6919,6919,0,240,,
6919,6944,0,240,,
6921,6725,0,240,,
6921,6741,0,240,,
694,722,2,300,,
6942,6725,0,240,,
6942,6741,0,240,,
6949,2101,0,240,,
695,12556,2,300,,
695,1572,0,240,,
695,8045,0,240,,
695,8072,0,240,,
6951,6951,0,240,,
6951,6999,0,240,,
6951,8385,0,240,,
6958,1334,2,480,,
6958,6958,0,240,,
6958,6992,0,240,,
696,1283,0,240,,
696,232,2,300,,
696,2738,2,360,,
696,524,0,240,,
696,942,2,360,,
6969,6987,2,360,,
6969,9849,2,420,,
6971,6971,0,240,,
6987,9849,2,360,,
6988,6962,0,240,,
6988,6988,0,240,,
6991,6959,0,240,,
6991,6991,0,240,,
6991,7046,0,240,,
6992,1334,2,480,,
6994,6994,0,240,,
7001,2101,0,240,,
7001,6532,0,240,,
701,11623,0,240,,
701,669,0,240,,
702,12982,0,240,,
702,1538,0,240,,
702,667,0,240,,
702,702,0,240,,
7023,8823,0,240,,
7025,12873,2,360,,
7025,1329,2,360,,
7025,2160,0,240,,
7025,2227,2,300,,
7029,7029,0,240,,
704,1198,0,240,,
704,666,0,240,,
7050,7050,4,0,13907081,13907063
7050,7050,4,0,13907082,13907064
7050,7050,4,0,13907083,13907065
7050,7050,4,0,13907084,13907068
7050,7050,4,0,13907085,13907050
7050,7050,4,0,13907086,13907072
7050,7050,4,0,13907087,13907074
7050,7050,4,0,13907088,13907073
7050,7050,4,0,13907089,13907075
7050,7050,4,0,13907090,13907048
7050,7050,4,0,13907091,13907070
7050,7050,4,0,13907092,13907046
7050,7050,4,0,13907093,13907047
7050,7050,4,0,13907094,13907076
7050,7050,4,0,13907095,13907077
7050,7050,4,0,13907096,13907049
7050,7050,4,0,13907097,13907045
7050,7050,4,0,13907098,13907051
7050,7050,4,0,13907099,13907052
7050,7050,4,0,13907100,13907053
7050,7050,4,0,13907101,13907054
7050,7050,4,0,13907102,13907055
7050,7050,4,0,13907103,13907062
7050,7050,4,0,13907104,13907066
7050,7050,4,0,13907105,13907056
7050,7050,4,0,13907106,13907057
7050,7050,4,0,13907107,13907058
7050,7050,4,0,13907108,13907059
7050,7050,4,0,13907109,13907060
7050,7050,4,0,13907110,13907067
7050,7050,4,0,13907111,13907069
7050,7050,4,0,13907112,13907071
7050,7050,4,0,13907113,13907061
7050,7050,4,0,13907114,13907078
7050,7050,4,0,13907115,13907079
7050,7050,4,0,13907116,13907080
7050,7050,4,0,13907138,13907118
7050,7050,4,0,13907139,13907117
7050,7050,4,0,13907140,13907119
7050,7050,4,0,13907141,13907120
7050,7050,4,0,13907142,13907121
7050,7050,4,0,13907143,13907122
7050,7050,4,0,13907144,13907123
7050,7050,4,0,13907145,13907124
7050,7050,4,0,13907146,13907125
7050,7050,4,0,13907147,13907126
7050,7050,4,0,13907148,13907127
7050,7050,4,0,13907149,13907128
7050,7050,4,0,13907150,13907129
7050,7050,4,0,13907151,13907130
7050,7050,4,0,13907152,13907131
7050,7050,4,0,13907153,13907132
7050,7050,4,0,13907154,13907133
7050,7050,4,0,13907155,13907134
7050,7050,4,0,13907156,13907135
7050,7050,4,0,13907157,13907136
7050,7050,4,0,13907158,13907137
706,11009,0,240,,
706,11015,0,240,,
7070,7070,0,240,,
7081,7177,2,300,,
7086,7086,0,240,,
7086,7172,0,240,,
709,1254,0,240,,
709,659,0,240,,
7091,7092,2,360,,
7093,7093,0,240,,
7095,7166,0,240,,
7095,7207,0,240,,
7095,7214,0,240,,
7095,7259,0,240,,
7096,7096,0,240,,
7100,7100,0,240,,
7100,9492,2,300,,
7102,6475,0,240,,
7106,7106,0,240,,
7106,7108,0,240,,
7106,7140,2,300,,
7108,12437,2,300,,
7108,7106,2,300,,
7125,7123,0,240,,
713,1316,0,240,,
713,1347,0,240,,
7140,12437,0,240,,
7140,7106,2,300,,
7145,10629,2,360,,
7150,5345,2,300,,
7154,8952,2,360,,
7155,7155,0,240,,
7166,5352,0,240,,
7166,7095,0,240,,
7166,7166,0,240,,
7166,7207,0,240,,
7166,7214,0,240,,
7166,7259,0,240,,
7169,5345,2,300,,
717,12891,0,240,,
7171,7171,0,240,,
7173,7173,0,240,,
718,12891,2,300,,
718,650,0,240,,
718,718,0,240,,
718,797,0,240,,
7192,7192,4,0,13909831,13909827
7192,7192,4,0,13909832,13909828
7192,7192,4,0,13909833,13909829
7192,7192,4,0,13909834,13909826
7192,7192,4,0,13909835,13909812
7192,7192,4,0,13909836,13909813
7192,7192,4,0,13909837,13909814
7192,7192,4,0,13909838,13909815
7192,7192,4,0,13909839,13909816
7192,7192,4,0,13909840,13909817
7192,7192,4,0,13909841,13909818
7192,7192,4,0,13909842,13909819
7192,7192,4,0,13909843,13909820
7192,7192,4,0,13909844,13909821
7192,7192,4,0,13909845,13909822
7192,7192,4,0,13909846,13909823
7192,7192,4,0,13909847,13909824
7192,7192,4,0,13909848,13909825
7192,7192,4,0,13909865,13909856
7192,7192,4,0,13909866,13909857
7192,7192,4,0,13909867,13909858
7192,7192,4,0,13909868,13909860
7192,7192,4,0,13909869,13909861
7192,7192,4,0,13909870,13909849
7192,7192,4,0,13909871,13909864
7192,7192,4,0,13909872,13909850
7192,7192,4,0,13909873,13909851
7192,7192,4,0,13909874,13909852
7192,7192,4,0,13909875,13909853
7192,7192,4,0,13909876,13909854
7192,7192,4,0,13909877,13909855
7192,7192,4,0,13909878,13909862
7192,7192,4,0,13909879,13909859
7192,7192,4,0,13909894,13909893
7192,7192,4,0,13909895,13909880
7192,7192,4,0,13909896,13909881
7192,7192,4,0,13909897,13909882
7192,7192,4,0,13909898,13909883
7192,7192,4,0,13909899,13909884
7192,7192,4,0,13909900,13909887
7192,7192,4,0,13909901,13909888
7192,7192,4,0,13909902,13909889
7192,7192,4,0,13909903,13909890
7192,7192,4,0,13909904,13909891
7192,7192,4,0,13909905,13909886
7192,7192,4,0,13909906,13909892
7198,7188,0,240,,
7198,7198,0,240,,
7199,7187,2,360,,
7207,12173,2,300,,
7207,5352,0,240,,
7207,7095,0,240,,
7207,7166,0,240,,
7207,7214,0,240,,
7207,7259,0,240,,
7214,12173,0,240,,
7214,5352,0,240,,
7214,7095,0,240,,
7214,7166,0,240,,
7214,7207,0,240,,
7214,7214,0,240,,
7214,7259,0,240,,
7217,7217,4,0,13909562,13909483
7217,7217,4,0,13909563,13909484
7217,7217,4,0,13909564,13909485
7217,7217,4,0,13909565,13909486
7217,7217,4,0,13909566,13909487
7217,7217,4,0,13909567,13909488
7217,7217,4,0,13909568,13909489
7217,7217,4,0,13909569,13909490
7217,7217,4,0,13909570,13909491
7217,7217,4,0,13909571,13909492
7217,7217,4,0,13909572,13909493
7217,7217,4,0,13909573,13909494
7217,7217,4,0,13909574,13909495
7217,7217,4,0,13909575,13909496
7217,7217,4,0,13909576,13909497
7217,7217,4,0,13909577,13909498
7217,7217,4,0,13909578,13909482
7217,7217,4,0,13909579,13909499
7217,7217,4,0,13909597,13909521
7217,7217,4,0,13909598,13909516
7217,7217,4,0,13909599,13909517
7217,7217,4,0,13909600,13909518
7217,7217,4,0,13909601,13909519
7217,7217,4,0,13909602,13909520
7217,7217,4,0,13909603,13909522
7217,7217,4,0,13909604,13909523
7217,7217,4,0,13909605,13909524
7217,7217,4,0,13909606,13909525
7217,7217,4,0,13909607,13909526
7217,7217,4,0,13909608,13909527
7217,7217,4,0,13909609,13909528
7217,7217,4,0,13909610,13909529
7217,7217,4,0,13909611,13909530
7217,7217,4,0,13909612,13909531
7217,7217,4,0,13909613,13909532
7217,7217,4,0,13909630,13909561
7217,7217,4,0,13909631,13909560
7217,7217,4,0,13909632,13909559
7217,7217,4,0,13909633,13909558
7217,7217,4,0,13909634,13909557
7217,7217,4,0,13909635,13909556
7217,7217,4,0,13909636,13909555
7217,7217,4,0,13909637,13909554
7217,7217,4,0,13909638,13909553
7217,7217,4,0,13909639,13909552
7217,7217,4,0,13909640,13909551
7217,7217,4,0,13909641,13909550
7217,7217,4,0,13909642,13909549
7217,7217,4,0,13909643,13909548
7217,7217,4,0,13909644,13909547
7223,8960,2,360,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6736,2,120,,
7469,7591,2,120,,
7469,7635,2,120,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,12968,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,13910526,13910516
7516,7516,4,0,13910527,13910517
7516,7516,4,0,13910528,13910525
7516,7516,4,0,13910529,13910524
7516,7516,4,0,13910530,13910520
7516,7516,4,0,13910531,13910521
7516,7516,4,0,13910532,13910523
7516,7516,4,0,13910533,13910518
7516,7516,4,0,13910534,13910522
7516,7516,4,0,13910535,13910519
7516,7516,4,0,13910536,13910513
7516,7516,4,0,13910537,13910514
7516,7516,4,0,13910538,13910515
7516,7516,4,0,13910696,13910693
7516,7516,4,0,13910697,13910694
7516,7516,4,0,13910698,13910695
7516,7516,4,0,13910699,13910685
7516,7516,4,0,13910700,13910686
7516,7516,4,0,13910701,13910687
7516,7516,4,0,13910702,13910689
7516,7516,4,0,13910703,13910692
7516,7516,4,0,13910704,13910683
7516,7516,4,0,13910705,13910684
7516,7516,4,0,13910706,13910688
7516,7516,4,0,13910707,13910690
7516,7516,4,0,13910708,13910691
7516,7516,4,0,13910721,13910720
7516,7516,4,0,13910722,13910709
7516,7516,4,0,13910723,13910711
7516,7516,4,0,13910724,13910713
7516,7516,4,0,13910725,13910714
7516,7516,4,0,13910726,13910712
7516,7516,4,0,13910727,13910715
7516,7516,4,0,13910728,13910716
7516,7516,4,0,13910729,13910717
7516,7516,4,0,13910730,13910718
7516,7516,4,0,13910731,13910719
7516,7516,4,0,13910732,13910710
7516,7516,4,0,13910744,13910737
7516,7516,4,0,13910745,13910741
7516,7516,4,0,13910746,13910742
7516,7516,4,0,13910747,13910743
7516,7516,4,0,13910748,13910738
7516,7516,4,0,13910749,13910734
7516,7516,4,0,13910750,13910736
7516,7516,4,0,13910751,13910733
7516,7516,4,0,13910752,13910735
7516,7516,4,0,13910753,13910739
7516,7516,4,0,13910754,13910740
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,13910551,13910546
7544,7544,4,0,13910552,13910541
7544,7544,4,0,13910553,13910542
7544,7544,4,0,13910554,13910539
7544,7544,4,0,13910555,13910540
7544,7544,4,0,13910556,13910543
7544,7544,4,0,13910557,13910544
7544,7544,4,0,13910558,13910547
7544,7544,4,0,13910559,13910548
7544,7544,4,0,13910560,13910549
7544,7544,4,0,13910561,13910550
7544,7544,4,0,13910562,13910545
7572,7572,4,0,13910569,13910564
7572,7572,4,0,13910570,13910565
7572,7572,4,0,13910571,13910563
7572,7572,4,0,13910572,13910566
7572,7572,4,0,13910573,13910567
7572,7572,4,0,13910778,13910765
7572,7572,4,0,13910779,13910766
7572,7572,4,0,13910780,13910771
7572,7572,4,0,13910781,13910772
7572,7572,4,0,13910782,13910773
7572,7572,4,0,13910783,13910755
7572,7572,4,0,13910784,13910774
7572,7572,4,0,13910785,13910775
7572,7572,4,0,13910786,13910756
7572,7572,4,0,13910787,13910757
7572,7572,4,0,13910788,13910758
7572,7572,4,0,13910789,13910759
7572,7572,4,0,13910790,13910769
7572,7572,4,0,13910791,13910762
7572,7572,4,0,13910792,13910763
7572,7572,4,0,13910793,13910764
7572,7572,4,0,13910794,13910767
7572,7572,4,0,13910795,13910768
7572,7572,4,0,13910796,13910770
7572,7572,4,0,13910797,13910760
7572,7572,4,0,13910798,13910761
7572,7572,4,0,13910799,13910776
7572,7572,4,0,13910800,13910777
7572,7572,4,0,13910822,13910821
7572,7572,4,0,13910823,13910808
7572,7572,4,0,13910824,13910809
7572,7572,4,0,13910825,13910811
7572,7572,4,0,13910826,13910810
7572,7572,4,0,13910827,13910812
7572,7572,4,0,13910828,13910813
7572,7572,4,0,13910829,13910814
7572,7572,4,0,13910830,13910815
7572,7572,4,0,13910831,13910816
7572,7572,4,0,13910832,13910817
7572,7572,4,0,13910833,13910818
7572,7572,4,0,13910834,13910819
7572,7572,4,0,13910835,13910820
7572,7572,4,0,13910836,13910801
7572,7572,4,0,13910837,13910802
7572,7572,4,0,13910838,13910803
7572,7572,4,0,13910839,13910804
7572,7572,4,0,13910840,13910805
7572,7572,4,0,13910841,13910806
7572,7572,4,0,13910842,13910807
7572,7572,4,0,13910859,13910856
7572,7572,4,0,13910860,13910857
7572,7572,4,0,13910861,13910858
7572,7572,4,0,13910862,13910843
7572,7572,4,0,13910863,13910844
7572,7572,4,0,13910864,13910845
7572,7572,4,0,13910865,13910846
7572,7572,4,0,13910866,13910847
7572,7572,4,0,13910867,13910848
7572,7572,4,0,13910868,13910849
7572,7572,4,0,13910869,13910850
7572,7572,4,0,13910870,13910851
7572,7572,4,0,13910871,13910852
7572,7572,4,0,13910872,13910853
7572,7572,4,0,13910873,13910854
7572,7572,4,0,13910874,13910855
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,12948,2,480,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9307,0,240,,
7602,7602,4,0,13910581,13910575
7602,7602,4,0,13910582,13910576
7602,7602,4,0,13910583,13910577
7602,7602,4,0,13910584,13910578
7602,7602,4,0,13910585,13910579
7602,7602,4,0,13910586,13910580
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,13910878,13910908
7622,7622,4,0,13910880,13910910
7622,7622,4,0,13910881,13910914
7622,7622,4,0,13910883,13910912
7622,7622,4,0,13910886,13910916
7622,7622,4,0,13910888,13910898
7622,7622,4,0,13910890,13910900
7622,7622,4,0,13910891,13910906
7622,7622,4,0,13910893,13910902
7622,7622,4,0,13910895,13910918
7622,7622,4,0,13910896,13910919
7622,7622,4,0,13910922,13910953
7622,7622,4,0,13910924,13910955
7622,7622,4,0,13910926,13910957
7622,7622,4,0,13910929,13910961
7622,7622,4,0,13910931,13910943
7622,7622,4,0,13910933,13910945
7622,7622,4,0,13910935,13910946
7622,7622,4,0,13910937,13910948
7622,7622,4,0,13910939,13910950
7622,7622,4,0,13910941,13910959
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
767,1018,0,240,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2058,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7926,7926,4,0,13912808,13912816
7926,7926,4,0,13912809,13912819
7926,7926,4,0,13912810,13912817
7926,7926,4,0,13912811,13912820
7926,7926,4,0,13912812,13912821
7926,7926,4,0,13912813,13912822
7926,7926,4,0,13912814,13912815
7926,7926,4,0,13912823,13912833
7926,7926,4,0,13912824,13912834
7926,7926,4,0,13912825,13912830
7926,7926,4,0,13912826,13912829
7926,7926,4,0,13912827,13912831
7926,7926,4,0,13912828,13912832
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,13912782,13912790
7979,7979,4,0,13912783,13912791
7979,7979,4,0,13912784,13912795
7979,7979,4,0,13912785,13912792
7979,7979,4,0,13912786,13912793
7979,7979,4,0,13912787,13912789
7979,7979,4,0,13912788,13912794
7979,7979,4,0,13912796,13912802
7979,7979,4,0,13912797,13912803
7979,7979,4,0,13912798,13912804
7979,7979,4,0,13912799,13912805
7979,7979,4,0,13912800,13912806
7979,7979,4,0,13912801,13912807
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
